ROUTE_SURVEYED,TIME_ON,COUNT,CHART_TYPE
CobbLINC ROUTE 45,PM4 6:00 pm - 7:00 pm,12.04,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 30,PM1 3:00 pm - 4:00 pm,12.03,ROUTE SURVEYED BY TIME PERIOD
MARTA 26,AM1 Before 5:00 am,11.93,ROUTE SURVEYED BY TIME PERIOD
MARTA 83,PM9 11:00 pm and later,11.93,ROUTE SURVEYED BY TIME PERIOD
MARTA 150,AM5 8:00 am - 9:00 am,11.89,ROUTE SURVEYED BY TIME PERIOD
MARTA 49,PM8 10:00 pm - 11:00 pm,11.86,ROUTE SURVEYED BY TIME PERIOD
MARTA 103,PM3 5:00 pm - 6:00 pm,11.86,ROUTE SURVEYED BY TIME PERIOD
MARTA 143,AM2 5:00 am - 6:00 am,11.84,ROUTE SURVEYED BY TIME PERIOD
MARTA 117,PM7 9:00 pm - 10:00 pm,11.8,ROUTE SURVEYED BY TIME PERIOD
MARTA 119,AM1 Before 5:00 am,11.8,ROUTE SURVEYED BY TIME PERIOD
MARTA 153,PM7 9:00 pm - 10:00 pm,11.8,ROUTE SURVEYED BY TIME PERIOD
MARTA 126,AM5 8:00 am - 9:00 am,11.73,ROUTE SURVEYED BY TIME PERIOD
MARTA 191,AM5 8:00 am - 9:00 am,11.73,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 25,PM6 8:00 pm - 9:00 pm,11.66,ROUTE SURVEYED BY TIME PERIOD
MARTA 825,AM5 8:00 am - 9:00 am,11.61,ROUTE SURVEYED BY TIME PERIOD
MARTA 25,PM7 9:00 pm - 10:00 pm,11.59,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 45,PM2 4:00 pm - 5:00 pm,11.57,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 20,AM5 8:00 am - 9:00 am,11.54,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 50,PM2 4:00 pm - 5:00 pm,11.53,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 50,AM5 8:00 am - 9:00 am,11.53,ROUTE SURVEYED BY TIME PERIOD
MARTA 87,MID5 1:00 pm - 2:00 pm,11.48,ROUTE SURVEYED BY TIME PERIOD
MARTA 195,PM7 9:00 pm - 10:00 pm,11.44,ROUTE SURVEYED BY TIME PERIOD
MARTA 126,PM8 10:00 pm - 11:00 pm,11.43,ROUTE SURVEYED BY TIME PERIOD
MARTA 60,AM1 Before 5:00 am,11.38,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 45,PM1 3:00 pm - 4:00 pm,11.36,ROUTE SURVEYED BY TIME PERIOD
MARTA 201,PM2 4:00 pm - 5:00 pm,11.35,ROUTE SURVEYED BY TIME PERIOD
MARTA 194,MID3 11:00 am - 12:00 noon,11.35,ROUTE SURVEYED BY TIME PERIOD
MARTA 121,AM1 Before 5:00 am,11.34,ROUTE SURVEYED BY TIME PERIOD
SRTA 432,PM2 4:00 pm - 5:00 pm,11.3,ROUTE SURVEYED BY TIME PERIOD
MARTA 856,PM3 5:00 pm - 6:00 pm,11.27,ROUTE SURVEYED BY TIME PERIOD
MARTA 133,AM2 5:00 am - 6:00 am,11.27,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 40,MID1 9:00 am - 10:00 am,11.26,ROUTE SURVEYED BY TIME PERIOD
MARTA 155,PM7 9:00 pm - 10:00 pm,11.2,ROUTE SURVEYED BY TIME PERIOD
MARTA 42,PM7 9:00 pm - 10:00 pm,11.15,ROUTE SURVEYED BY TIME PERIOD
MARTA 194,MID4 12:00 noon - 1:00 pm,11.14,ROUTE SURVEYED BY TIME PERIOD
MARTA 103,MID2 10:00 am - 11:00 am,11.14,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 45,MID2 10:00 am - 11:00 am,11.11,ROUTE SURVEYED BY TIME PERIOD
MARTA 19,MID3 11:00 am - 12:00 noon,11.09,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,PM6 8:00 pm - 9:00 pm,11.02,ROUTE SURVEYED BY TIME PERIOD
MARTA 119,MID5 1:00 pm - 2:00 pm,11.02,ROUTE SURVEYED BY TIME PERIOD
MARTA 19,PM8 10:00 pm - 11:00 pm,11,ROUTE SURVEYED BY TIME PERIOD
MARTA 117,PM8 10:00 pm - 11:00 pm,10.94,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 40,AM5 8:00 am - 9:00 am,10.92,ROUTE SURVEYED BY TIME PERIOD
MARTA 25,MID6 2:00 pm - 3:00 pm,10.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 36,AM3 6:00 am - 7:00 am,10.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 19,MID5 1:00 pm - 2:00 pm,10.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 86,PM8 10:00 pm - 11:00 pm,10.87,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 102,AM4 7:00 am - 8:00 am,10.85,ROUTE SURVEYED BY TIME PERIOD
MARTA 823,PM6 8:00 pm - 9:00 pm,10.83,ROUTE SURVEYED BY TIME PERIOD
MARTA 25,MID4 12:00 noon - 1:00 pm,10.68,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 10,MID5 1:00 pm - 2:00 pm,10.65,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 10,PM3 5:00 pm - 6:00 pm,10.65,ROUTE SURVEYED BY TIME PERIOD
MARTA 133,MID5 1:00 pm - 2:00 pm,10.61,ROUTE SURVEYED BY TIME PERIOD
MARTA 867,MID4 12:00 noon - 1:00 pm,10.59,ROUTE SURVEYED BY TIME PERIOD
CobbLINC GREEN CIRCULATOR,MID6 2:00 pm - 3:00 pm,10.58,ROUTE SURVEYED BY TIME PERIOD
MARTA 8,MID4 12:00 noon - 1:00 pm,10.56,ROUTE SURVEYED BY TIME PERIOD
Atlanta Streetcar WESTBOUND,PM5 7:00 pm - 8:00 pm,10.55,ROUTE SURVEYED BY TIME PERIOD
MARTA 114,PM7 9:00 pm - 10:00 pm,10.53,ROUTE SURVEYED BY TIME PERIOD
MARTA 51,MID4 12:00 noon - 1:00 pm,10.5,ROUTE SURVEYED BY TIME PERIOD
MARTA 25,MID3 11:00 am - 12:00 noon,10.45,ROUTE SURVEYED BY TIME PERIOD
MARTA 867,MID1 9:00 am - 10:00 am,10.38,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 35,MID5 1:00 pm - 2:00 pm,10.37,ROUTE SURVEYED BY TIME PERIOD
Atlanta Streetcar EASTBOUND,MID5 1:00 pm - 2:00 pm,10.31,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,MID4 12:00 noon - 1:00 pm,10.31,ROUTE SURVEYED BY TIME PERIOD
MARTA 82,PM8 10:00 pm - 11:00 pm,10.28,ROUTE SURVEYED BY TIME PERIOD
MARTA 150,PM5 7:00 pm - 8:00 pm,10.25,ROUTE SURVEYED BY TIME PERIOD
MARTA 27,PM7 9:00 pm - 10:00 pm,10.21,ROUTE SURVEYED BY TIME PERIOD
SRTA 401,PM2 4:00 pm - 5:00 pm,10.18,ROUTE SURVEYED BY TIME PERIOD
MARTA 183,MID4 12:00 noon - 1:00 pm,10.16,ROUTE SURVEYED BY TIME PERIOD
MARTA 865,PM6 8:00 pm - 9:00 pm,10.04,ROUTE SURVEYED BY TIME PERIOD
MARTA 221,MID1 9:00 am - 10:00 am,9.99,ROUTE SURVEYED BY TIME PERIOD
SRTA 482,PM2 4:00 pm - 5:00 pm,9.93,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,AM5 8:00 am - 9:00 am,9.92,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,MID5 1:00 pm - 2:00 pm,9.92,ROUTE SURVEYED BY TIME PERIOD
SRTA 408,PM3 5:00 pm - 6:00 pm,9.89,ROUTE SURVEYED BY TIME PERIOD
MARTA 295,PM1 3:00 pm - 4:00 pm,9.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 295,PM3 5:00 pm - 6:00 pm,9.87,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 25,MID5 1:00 pm - 2:00 pm,9.83,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 40,PM7 9:00 pm - 10:00 pm,9.78,ROUTE SURVEYED BY TIME PERIOD
MARTA 107,PM8 10:00 pm - 11:00 pm,9.71,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 10B,AM5 8:00 am - 9:00 am,9.68,ROUTE SURVEYED BY TIME PERIOD
CHEROKEE TRANSIT (CATS) Route 100,MID5 1:00 pm - 2:00 pm,9.66,ROUTE SURVEYED BY TIME PERIOD
MARTA 40,AM2 5:00 am - 6:00 am,9.65,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 30,PM3 5:00 pm - 6:00 pm,9.61,ROUTE SURVEYED BY TIME PERIOD
MARTA 103,PM4 6:00 pm - 7:00 pm,9.58,ROUTE SURVEYED BY TIME PERIOD
MARTA 42,MID5 1:00 pm - 2:00 pm,9.58,ROUTE SURVEYED BY TIME PERIOD
MARTA 856,PM7 9:00 pm - 10:00 pm,9.55,ROUTE SURVEYED BY TIME PERIOD
MARTA 150,PM2 4:00 pm - 5:00 pm,9.54,ROUTE SURVEYED BY TIME PERIOD
MARTA 93,MID2 10:00 am - 11:00 am,9.53,ROUTE SURVEYED BY TIME PERIOD
MARTA 825,AM4 7:00 am - 8:00 am,9.51,ROUTE SURVEYED BY TIME PERIOD
MARTA 115,AM1 Before 5:00 am,9.51,ROUTE SURVEYED BY TIME PERIOD
MARTA 150,MID2 10:00 am - 11:00 am,9.45,ROUTE SURVEYED BY TIME PERIOD
MARTA 123,MID1 9:00 am - 10:00 am,9.43,ROUTE SURVEYED BY TIME PERIOD
MARTA 172,PM8 10:00 pm - 11:00 pm,9.41,ROUTE SURVEYED BY TIME PERIOD
MARTA 823,MID2 10:00 am - 11:00 am,9.39,ROUTE SURVEYED BY TIME PERIOD
MARTA 74,PM7 9:00 pm - 10:00 pm,9.37,ROUTE SURVEYED BY TIME PERIOD
MARTA 180,AM1 Before 5:00 am,9.37,ROUTE SURVEYED BY TIME PERIOD
MARTA 165,AM1 Before 5:00 am,9.37,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 20,PM2 4:00 pm - 5:00 pm,9.37,ROUTE SURVEYED BY TIME PERIOD
SRTA 416,PM2 4:00 pm - 5:00 pm,9.37,ROUTE SURVEYED BY TIME PERIOD
MARTA 142,AM5 8:00 am - 9:00 am,9.36,ROUTE SURVEYED BY TIME PERIOD
MARTA 140,MID4 12:00 noon - 1:00 pm,9.29,ROUTE SURVEYED BY TIME PERIOD
MARTA 3,AM1 Before 5:00 am,9.26,ROUTE SURVEYED BY TIME PERIOD
MARTA 141,AM3 6:00 am - 7:00 am,9.26,ROUTE SURVEYED BY TIME PERIOD
SRTA 430,PM2 4:00 pm - 5:00 pm,9.25,ROUTE SURVEYED BY TIME PERIOD
SRTA 428,PM3 5:00 pm - 6:00 pm,9.22,ROUTE SURVEYED BY TIME PERIOD
MARTA 60,PM8 10:00 pm - 11:00 pm,9.2,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 25,PM2 4:00 pm - 5:00 pm,9.18,ROUTE SURVEYED BY TIME PERIOD
MARTA 825,AM3 6:00 am - 7:00 am,9.12,ROUTE SURVEYED BY TIME PERIOD
MARTA 30,MID5 1:00 pm - 2:00 pm,9.11,ROUTE SURVEYED BY TIME PERIOD
MARTA 75,MID4 12:00 noon - 1:00 pm,9.07,ROUTE SURVEYED BY TIME PERIOD
MARTA 856,AM3 6:00 am - 7:00 am,9.05,ROUTE SURVEYED BY TIME PERIOD
MARTA 193,PM8 10:00 pm - 11:00 pm,9.03,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,MID3 11:00 am - 12:00 noon,8.99,ROUTE SURVEYED BY TIME PERIOD
SRTA 476,PM2 4:00 pm - 5:00 pm,8.99,ROUTE SURVEYED BY TIME PERIOD
MARTA 832,MID5 1:00 pm - 2:00 pm,8.92,ROUTE SURVEYED BY TIME PERIOD
MARTA 853,PM6 8:00 pm - 9:00 pm,8.92,ROUTE SURVEYED BY TIME PERIOD
SRTA 442,PM3 5:00 pm - 6:00 pm,8.92,ROUTE SURVEYED BY TIME PERIOD
MARTA 148,PM3 5:00 pm - 6:00 pm,8.91,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,AM3 6:00 am - 7:00 am,8.89,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 20,AM2 5:00 am - 6:00 am,8.86,ROUTE SURVEYED BY TIME PERIOD
MARTA 899,AM3 6:00 am - 7:00 am,8.85,ROUTE SURVEYED BY TIME PERIOD
MARTA 809,PM9 11:00 pm and later,8.83,ROUTE SURVEYED BY TIME PERIOD
MARTA 153,AM3 6:00 am - 7:00 am,8.82,ROUTE SURVEYED BY TIME PERIOD
MARTA 123,MID5 1:00 pm - 2:00 pm,8.81,ROUTE SURVEYED BY TIME PERIOD
MARTA 116,PM9 11:00 pm and later,8.79,ROUTE SURVEYED BY TIME PERIOD
MARTA 9,AM5 8:00 am - 9:00 am,8.76,ROUTE SURVEYED BY TIME PERIOD
MARTA 24,MID4 12:00 noon - 1:00 pm,8.7,ROUTE SURVEYED BY TIME PERIOD
MARTA 295,PM2 4:00 pm - 5:00 pm,8.66,ROUTE SURVEYED BY TIME PERIOD
MARTA 823,AM4 7:00 am - 8:00 am,8.61,ROUTE SURVEYED BY TIME PERIOD
MARTA 195,MID4 12:00 noon - 1:00 pm,8.59,ROUTE SURVEYED BY TIME PERIOD
MARTA 850,MID3 11:00 am - 12:00 noon,8.59,ROUTE SURVEYED BY TIME PERIOD
MARTA 95,PM8 10:00 pm - 11:00 pm,8.52,ROUTE SURVEYED BY TIME PERIOD
MARTA 183,MID5 1:00 pm - 2:00 pm,8.51,ROUTE SURVEYED BY TIME PERIOD
MARTA 196,PM9 11:00 pm and later,8.51,ROUTE SURVEYED BY TIME PERIOD
MARTA 148,MID2 10:00 am - 11:00 am,8.49,ROUTE SURVEYED BY TIME PERIOD
MARTA 25,MID1 9:00 am - 10:00 am,8.45,ROUTE SURVEYED BY TIME PERIOD
MARTA 133,MID2 10:00 am - 11:00 am,8.45,ROUTE SURVEYED BY TIME PERIOD
MARTA 93,MID3 11:00 am - 12:00 noon,8.43,ROUTE SURVEYED BY TIME PERIOD
MARTA 865,PM7 9:00 pm - 10:00 pm,8.36,ROUTE SURVEYED BY TIME PERIOD
MARTA 153,AM2 5:00 am - 6:00 am,8.35,ROUTE SURVEYED BY TIME PERIOD
MARTA 823,AM3 6:00 am - 7:00 am,8.33,ROUTE SURVEYED BY TIME PERIOD
MARTA 85,AM2 5:00 am - 6:00 am,8.29,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 40,MID4 12:00 noon - 1:00 pm,8.29,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 40,MID6 2:00 pm - 3:00 pm,8.29,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,MID2 10:00 am - 11:00 am,8.27,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,PM2 4:00 pm - 5:00 pm,8.27,ROUTE SURVEYED BY TIME PERIOD
MARTA 186,PM8 10:00 pm - 11:00 pm,8.27,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,MID3 11:00 am - 12:00 noon,8.27,ROUTE SURVEYED BY TIME PERIOD
MARTA 153,MID5 1:00 pm - 2:00 pm,8.21,ROUTE SURVEYED BY TIME PERIOD
SRTA 483,PM2 4:00 pm - 5:00 pm,8.2,ROUTE SURVEYED BY TIME PERIOD
MARTA 126,PM6 8:00 pm - 9:00 pm,8.19,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 40,PM5 7:00 pm - 8:00 pm,8.15,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 45,AM4 7:00 am - 8:00 am,8.08,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 35,PM5 7:00 pm - 8:00 pm,8.08,ROUTE SURVEYED BY TIME PERIOD
MARTA 196,PM8 10:00 pm - 11:00 pm,8.06,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 30,MID3 11:00 am - 12:00 noon,8.02,ROUTE SURVEYED BY TIME PERIOD
MARTA 12,AM2 5:00 am - 6:00 am,8,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 103A,AM4 7:00 am - 8:00 am,8,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 35,MID2 10:00 am - 11:00 am,7.98,ROUTE SURVEYED BY TIME PERIOD
MARTA 34,MID5 1:00 pm - 2:00 pm,7.96,ROUTE SURVEYED BY TIME PERIOD
MARTA 867,AM2 5:00 am - 6:00 am,7.96,ROUTE SURVEYED BY TIME PERIOD
MARTA 12,AM1 Before 5:00 am,7.95,ROUTE SURVEYED BY TIME PERIOD
MARTA 24,PM8 10:00 pm - 11:00 pm,7.95,ROUTE SURVEYED BY TIME PERIOD
MARTA 1,AM2 5:00 am - 6:00 am,7.91,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 15,PM4 6:00 pm - 7:00 pm,7.89,ROUTE SURVEYED BY TIME PERIOD
MARTA 30,PM8 10:00 pm - 11:00 pm,7.86,ROUTE SURVEYED BY TIME PERIOD
MARTA 24,AM1 Before 5:00 am,7.83,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 15,AM2 5:00 am - 6:00 am,7.82,ROUTE SURVEYED BY TIME PERIOD
MARTA 102,PM7 9:00 pm - 10:00 pm,7.8,ROUTE SURVEYED BY TIME PERIOD
MARTA 27,PM6 8:00 pm - 9:00 pm,7.8,ROUTE SURVEYED BY TIME PERIOD
CHEROKEE TRANSIT (CATS) Route 100,MID1 9:00 am - 10:00 am,7.73,ROUTE SURVEYED BY TIME PERIOD
CHEROKEE TRANSIT (CATS) Route 200,AM5 8:00 am - 9:00 am,7.72,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 20,MID5 1:00 pm - 2:00 pm,7.69,ROUTE SURVEYED BY TIME PERIOD
MARTA 181,PM8 10:00 pm - 11:00 pm,7.65,ROUTE SURVEYED BY TIME PERIOD
MARTA 132,MID3 11:00 am - 12:00 noon,7.65,ROUTE SURVEYED BY TIME PERIOD
MARTA 27,AM2 5:00 am - 6:00 am,7.59,ROUTE SURVEYED BY TIME PERIOD
MARTA 800,PM3 5:00 pm - 6:00 pm,7.55,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 10A,MID3 11:00 am - 12:00 noon,7.5,ROUTE SURVEYED BY TIME PERIOD
MARTA 115,PM8 10:00 pm - 11:00 pm,7.5,ROUTE SURVEYED BY TIME PERIOD
MARTA 133,PM2 4:00 pm - 5:00 pm,7.48,ROUTE SURVEYED BY TIME PERIOD
MARTA 81,MID5 1:00 pm - 2:00 pm,7.44,ROUTE SURVEYED BY TIME PERIOD
MARTA 79,AM3 6:00 am - 7:00 am,7.41,ROUTE SURVEYED BY TIME PERIOD
MARTA 14,MID5 1:00 pm - 2:00 pm,7.4,ROUTE SURVEYED BY TIME PERIOD
SRTA 412,PM5 7:00 pm - 8:00 pm,7.39,ROUTE SURVEYED BY TIME PERIOD
SRTA 412,PM2 4:00 pm - 5:00 pm,7.39,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,MID2 10:00 am - 11:00 am,7.37,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 25,MID4 12:00 noon - 1:00 pm,7.37,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 20,MID5 1:00 pm - 2:00 pm,7.35,ROUTE SURVEYED BY TIME PERIOD
MARTA 142,MID1 9:00 am - 10:00 am,7.33,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 10,AM1 Before 5:00 am,7.26,ROUTE SURVEYED BY TIME PERIOD
MARTA 150,PM6 8:00 pm - 9:00 pm,7.15,ROUTE SURVEYED BY TIME PERIOD
MARTA 24,PM5 7:00 pm - 8:00 pm,7.14,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 10,AM4 7:00 am - 8:00 am,7.1,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 10,AM5 8:00 am - 9:00 am,7.1,ROUTE SURVEYED BY TIME PERIOD
MARTA 800,PM5 7:00 pm - 8:00 pm,7.09,ROUTE SURVEYED BY TIME PERIOD
MARTA 155,MID6 2:00 pm - 3:00 pm,7.02,ROUTE SURVEYED BY TIME PERIOD
MARTA 6,PM8 10:00 pm - 11:00 pm,7.01,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 45,MID3 11:00 am - 12:00 noon,6.95,ROUTE SURVEYED BY TIME PERIOD
MARTA 34,AM1 Before 5:00 am,6.95,ROUTE SURVEYED BY TIME PERIOD
MARTA 195,AM1 Before 5:00 am,6.94,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 45,MID1 9:00 am - 10:00 am,6.93,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 50,MID1 9:00 am - 10:00 am,6.92,ROUTE SURVEYED BY TIME PERIOD
MARTA 201,PM1 3:00 pm - 4:00 pm,6.91,ROUTE SURVEYED BY TIME PERIOD
MARTA 148,AM4 7:00 am - 8:00 am,6.91,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 20,MID3 11:00 am - 12:00 noon,6.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 5,PM9 11:00 pm and later,6.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 201,PM7 9:00 pm - 10:00 pm,6.87,ROUTE SURVEYED BY TIME PERIOD
MARTA 126,PM5 7:00 pm - 8:00 pm,6.82,ROUTE SURVEYED BY TIME PERIOD
MARTA 14,MID4 12:00 noon - 1:00 pm,6.79,ROUTE SURVEYED BY TIME PERIOD
MARTA 84,PM8 10:00 pm - 11:00 pm,6.79,ROUTE SURVEYED BY TIME PERIOD
MARTA 102,PM8 10:00 pm - 11:00 pm,6.74,ROUTE SURVEYED BY TIME PERIOD
MARTA 800,MID6 2:00 pm - 3:00 pm,6.73,ROUTE SURVEYED BY TIME PERIOD
MARTA 3,MID6 2:00 pm - 3:00 pm,6.7,ROUTE SURVEYED BY TIME PERIOD
MARTA 865,MID1 9:00 am - 10:00 am,6.7,ROUTE SURVEYED BY TIME PERIOD
MARTA 25,AM3 6:00 am - 7:00 am,6.69,ROUTE SURVEYED BY TIME PERIOD
MARTA 195,MID3 11:00 am - 12:00 noon,6.67,ROUTE SURVEYED BY TIME PERIOD
MARTA 125,AM1 Before 5:00 am,6.67,ROUTE SURVEYED BY TIME PERIOD
MARTA 295,MID5 1:00 pm - 2:00 pm,6.63,ROUTE SURVEYED BY TIME PERIOD
SRTA 441,PM2 4:00 pm - 5:00 pm,6.63,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,AM4 7:00 am - 8:00 am,6.61,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,PM3 5:00 pm - 6:00 pm,6.61,ROUTE SURVEYED BY TIME PERIOD
GAINESVILLE (HALL AREA) TRANSIT Route 30,PM1 3:00 pm - 4:00 pm,6.61,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 20,AM1 Before 5:00 am,6.59,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 20,AM2 5:00 am - 6:00 am,6.59,ROUTE SURVEYED BY TIME PERIOD
MARTA 153,MID3 11:00 am - 12:00 noon,6.57,ROUTE SURVEYED BY TIME PERIOD
MARTA 899,PM5 7:00 pm - 8:00 pm,6.57,ROUTE SURVEYED BY TIME PERIOD
MARTA 865,AM5 8:00 am - 9:00 am,6.51,ROUTE SURVEYED BY TIME PERIOD
CobbLINC BLUE CIRCULATOR,PM3 5:00 pm - 6:00 pm,6.51,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 30,AM1 Before 5:00 am,6.48,ROUTE SURVEYED BY TIME PERIOD
MARTA 119,PM8 10:00 pm - 11:00 pm,6.48,ROUTE SURVEYED BY TIME PERIOD
CHEROKEE TRANSIT (CATS) Route 200,PM1 3:00 pm - 4:00 pm,6.43,ROUTE SURVEYED BY TIME PERIOD
MARTA 47,MID5 1:00 pm - 2:00 pm,6.42,ROUTE SURVEYED BY TIME PERIOD
MARTA 865,MID4 12:00 noon - 1:00 pm,6.4,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,MID6 2:00 pm - 3:00 pm,6.4,ROUTE SURVEYED BY TIME PERIOD
MARTA 60,MID5 1:00 pm - 2:00 pm,6.38,ROUTE SURVEYED BY TIME PERIOD
SRTA 480,PM1 3:00 pm - 4:00 pm,6.32,ROUTE SURVEYED BY TIME PERIOD
MARTA 19,MID2 10:00 am - 11:00 am,6.31,ROUTE SURVEYED BY TIME PERIOD
MARTA 103,MID5 1:00 pm - 2:00 pm,6.29,ROUTE SURVEYED BY TIME PERIOD
MARTA 899,PM6 8:00 pm - 9:00 pm,6.29,ROUTE SURVEYED BY TIME PERIOD
MARTA 195,MID1 9:00 am - 10:00 am,6.27,ROUTE SURVEYED BY TIME PERIOD
MARTA 8,MID6 2:00 pm - 3:00 pm,6.26,ROUTE SURVEYED BY TIME PERIOD
MARTA 37,MID6 2:00 pm - 3:00 pm,6.25,ROUTE SURVEYED BY TIME PERIOD
MARTA 825,PM5 7:00 pm - 8:00 pm,6.13,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 30,MID1 9:00 am - 10:00 am,6.11,ROUTE SURVEYED BY TIME PERIOD
MARTA 126,PM7 9:00 pm - 10:00 pm,6.05,ROUTE SURVEYED BY TIME PERIOD
MARTA 104,AM2 5:00 am - 6:00 am,6.04,ROUTE SURVEYED BY TIME PERIOD
CobbLINC ROUTE 45,PM3 5:00 pm - 6:00 pm,6.02,ROUTE SURVEYED BY TIME PERIOD
MARTA 79,PM4 6:00 pm - 7:00 pm,5.99,ROUTE SURVEYED BY TIME PERIOD
MARTA 201,PM3 5:00 pm - 6:00 pm,5.99,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 45,PM3 5:00 pm - 6:00 pm,5.99,ROUTE SURVEYED BY TIME PERIOD
MARTA 825,PM4 6:00 pm - 7:00 pm,5.99,ROUTE SURVEYED BY TIME PERIOD
MARTA 856,AM2 5:00 am - 6:00 am,5.94,ROUTE SURVEYED BY TIME PERIOD
MARTA 191,PM8 10:00 pm - 11:00 pm,5.92,ROUTE SURVEYED BY TIME PERIOD
MARTA 162,MID4 12:00 noon - 1:00 pm,5.89,ROUTE SURVEYED BY TIME PERIOD
MARTA 201,PM6 8:00 pm - 9:00 pm,5.89,ROUTE SURVEYED BY TIME PERIOD
GWINNETT TRANSIT 10B,MID5 1:00 pm - 2:00 pm,5.81,ROUTE SURVEYED BY TIME PERIOD
MARTA 15,PM9 11:00 pm and later,5.81,ROUTE SURVEYED BY TIME PERIOD
